id,label
9701,1
8422,1
11987,0.995396
8769,9.63E-06
10572,6.10E-11
8832,1.82E-14
7454,1
3224,1
11889,4.09E-10
6163,1
7263,0.471214
1512,1
7330,9.15E-15
10879,1
8756,1
4086,0.981563
10359,0.999192
11027,0.999992
4983,3.14E-05
366,1
1051,0.00754119
4624,0.991583
9948,1.11E-08
3929,1
4369,1
11697,1
8339,0.999998
2876,0.999999
11840,1
2376,1
7226,1
6473,1
1416,5.24E-13
10900,1
892,0.984624
7624,5.96E-08
4410,1
9406,7.38E-06
7727,5.09E-10
9995,2.24E-08
3620,8.52E-08
10941,7.71E-07
6143,5.53E-16
6222,0.734722
1828,0.99999
6904,4.33E-07
5452,2.77E-09
11974,1.54E-09
5986,0.000141508
11506,1
324,1.66E-15
8003,1
3616,0.000374082
10837,0.0324405
6928,1
6540,1
10578,0.999996
5293,1
9329,0.0779478
3655,1
3405,6.64E-08
3079,1.30E-07
3178,1
3313,1.27E-09
9784,0.999992
7552,1
1669,1
1749,2.93E-07
4921,1.84E-05
8025,1.11E-10
9968,0.999998
466,0.999996
728,1.05E-13
419,0.634417
6071,3.43E-09
10370,0.997512
8043,1
9590,4.58E-11
10435,7.16E-10
8628,1
7170,5.04E-11
1333,1
7655,3.85E-07
12020,5.33E-05
6597,4.65E-11
10931,7.34E-05
4790,0.999976
12306,6.50E-08
2797,1.04E-06
416,1.44E-10
4782,1
8818,1
9374,5.01E-07
2242,1.81E-08
8435,1.84E-15
10729,1.28E-08
2871,1
10135,1
9641,0.999999
6367,1
4070,7.23E-14
7121,1
6159,1.07E-08
7007,0.0275856
11159,1
6147,4.59E-11
3669,0.999999
10698,0.0131924
3326,1.96E-06
6198,9.96E-13
10655,5.78E-17
3572,1
1050,1.51E-09
12154,1.57E-16
5036,1
11810,0.999994
6594,0.0349054
1175,0.999994
8201,0.99998
9686,1
6551,0.999749
5645,4.22E-11
10156,1.00E-05
499,1
11596,7.63E-08
10270,2.52E-12
2964,1
2367,3.27E-12
6233,5.98E-13
1042,0.788919
8504,4.60E-05
2177,1
3627,1
8353,5.18E-07
1028,0.000870404
281,0.999898
6641,0.907523
3272,0.999973
7217,9.78E-06
9553,5.26E-09
6806,1
4870,1
7109,3.36E-11
7117,1
7025,0.000750688
2286,0.999449
10807,9.29E-15
7728,1
9820,1.58E-10
10923,0.000117979
6580,1
10358,7.39E-06
8200,2.87E-15
9250,0.00089805
7022,0.00437401
6248,0.999765
9979,1.67E-06
8990,1
1767,1
11856,0.00897664
981,1
5937,0.0503265
2737,0.999589
11646,0.966698
3303,1
2730,1
1395,1
204,1
2226,0.99999
11279,1
7685,1.24E-15
12191,1
3251,3.73E-05
2836,0.00107684
9985,0.999839
11975,0.999996
9835,1
8014,1
493,8.35E-07
9106,0.999998
9865,6.86E-09
714,2.41E-06
248,3.04E-14
11197,8.10E-14
4807,7.83E-08
11511,7.64E-08
4774,0.999454
561,3.32E-14
5099,4.08E-06
8532,0.998751
12456,0.971337
3595,1
1219,1
9732,1.75E-08
5648,0.0335112
4761,8.53E-11
6502,1
10944,3.62E-12
4748,0.926889
6091,0.999991
1431,0.999998
7122,2.79E-10
12223,0.000545741
2295,1
7705,0.998613
7525,8.74E-06
7148,1
12482,0.310858
7200,1
9924,8.74E-13
4118,0.890745
5237,0.999989
4393,1
6148,1
12345,6.41E-15
4836,1
8842,1
8729,1
10015,1
3162,0.983774
8958,1
7567,1
11071,1
12282,0.999997
4446,0.000276757
7646,0.465462
2320,0.999408
12162,4.87E-05
6871,2.50E-05
3390,4.38E-05
4289,1
4231,1
515,0.999999
7774,0.999955
8187,1
5564,9.55E-10
10052,7.87E-09
1316,1.50E-12
2512,5.97E-05
11040,3.22E-05
9888,8.01E-09
7901,1
6181,1.70E-07
3795,1
8778,0.000428609
1498,1
8275,2.36E-07
5695,0.359005
11233,5.55E-12
5106,9.13E-05
5613,1
7375,1
2410,0.00126791
9297,1
11622,3.81E-18
1779,6.50E-10
4765,1
8567,3.61E-07
443,0.999997
6397,0.996542
842,1
4568,1.16E-07
1762,1
11382,0.464778
2941,2.83E-07
9301,0.0144603
3005,8.23E-11
1009,1
6648,0.999938
11661,8.72E-17
4725,1.26E-07
3127,7.20E-10
10266,5.23E-14
10191,2.07E-11
1470,1
2537,1
9025,0.999971
6396,7.32E-13
1681,2.11E-11
8672,0.999999
4642,0.918026
7920,1
2969,0.954367
320,3.40E-09
7002,1
1273,0.998916
1006,1
11460,2.39E-12
6923,1
12354,0.824974
1539,2.39E-09
2548,1.60E-09
10894,4.74E-09
3825,2.93E-07
11305,0.997731
4394,1.00E-08
11918,1
1358,0.998721
3160,1
4433,2.46E-13
5308,1
4855,1.15E-10
4599,1
9841,0.715284
4802,1
11086,2.24E-09
10054,0.000249982
4713,1
10154,2.60E-05
4826,1
10231,1
1205,0.999983
6301,0.999961
4651,1
7050,0.00161258
5385,1
4831,7.51E-05
10709,1
751,3.96E-05
10388,2.26E-10
3847,3.10E-08
3648,1
10413,8.25E-16
292,0.999999
5597,0.00998558
11665,0.999988
2890,0.00619994
2248,0.00118026
2322,1
9230,1
8217,0.703477
4244,0.000482063
5,1.45E-09
5157,1
483,0.999996
12475,2.61E-07
897,5.87E-08
8158,1
3793,0.999997
5922,0.427947
10375,0.0018889
11213,1
9848,7.62E-16
5835,4.66E-05
5513,1
11059,3.91E-09
5472,1.12E-09
702,2.08E-07
996,2.85E-10
3836,0.999982
7393,1
7684,0.999999
8555,1.38E-13
8482,0.0134168
11350,1.20E-07
2557,8.15E-06
3800,0.712006
4284,9.62E-05
171,0.0517889
9136,1
2728,0.000165994
10371,0.000110795
4197,2.76E-10
8705,1.33E-09
11608,3.29E-15
4883,0.999985
5169,1.37E-15
1776,1
475,1
7497,1.84E-15
1692,1
9340,2.00E-10
11063,1
5520,1
1522,2.00E-12
7659,1
6811,1
10171,1.13E-13
3573,0.000251987
2916,1
12389,2.57E-10
2140,0.965839
6256,5.49E-09
4947,4.04E-06
11658,0.0173254
7939,0.997582
3915,1
1429,1
7485,2.24E-11
12082,0.995714
8301,1
7305,1
7768,2.49E-11
8608,8.35E-21
10383,8.63E-06
9099,1
6156,0.0135143
397,1
9501,1
8585,1.16E-10
12350,1
3658,1
7745,0.999907
6308,1.24E-07
8368,2.12E-08
6800,0.999996
2981,0.999995
9132,0.999929
6510,0.999998
880,4.69E-07
6,4.87E-08
1616,0.0228048
1581,1
8447,2.03E-05
1335,2.69E-05
5347,0.999992
4391,0.999998
4078,0.966408
3951,1.20E-13
6152,1.53E-11
4548,1
7983,3.85E-07
2982,0.999998
8168,0.228532
7865,1.84E-06
6003,2.82E-07
10812,4.46E-09
12133,0.999369
12413,9.16E-05
10325,3.82E-06
10748,1.08E-10
10498,8.78E-12
3370,5.81E-15
7398,1
107,0.000403599
4021,1
6507,1
6344,2.45E-07
3008,1.73E-10
7401,6.13E-20
7545,0.999999
3943,1
4726,1
11494,1
1661,1.83E-10
9918,0.999989
7903,1
6432,0.999997
6686,1.51E-14
4560,6.20E-05
8622,1
10810,0.00119102
947,2.32E-08
4002,1.91E-06
10772,0.343077
2901,4.15E-13
5318,1
1824,1.18E-11
6084,1
9459,0.0249553
8508,7.21E-11
1791,1
7187,7.48E-11
2997,7.77E-06
8728,0.999977
2380,4.48E-11
3321,1
282,0.999999
9605,0.000279484
3066,0.999998
8779,0.999999
5248,4.69E-05
9364,0.976932
2796,1
4498,1
4803,1
3768,0.999027
5485,1
6368,1
9884,5.69E-09
11477,1.27E-05
2558,3.30E-15
10258,1
12391,0.999999
2300,1
6671,1
4970,2.14E-19
7792,2.20E-11
12026,0.457267
9635,5.19E-07
6273,0.999893
9946,0.999996
3234,0.165217
7373,0.0166751
1145,1
3309,1
824,3.19E-13
3541,3.40E-12
9844,0.999995
7972,2.90E-05
11942,2.22E-19
11311,0.999876
8701,5.23E-09
6715,0.999993
8463,1
4044,1
151,1
8562,0.984377
2323,6.00E-14
2792,0.999833
10992,2.05E-10
11396,5.48E-08
8646,1
6984,1
4409,0.999945
7220,1
1635,1
6606,1
6508,3.47E-15
6718,1
9487,1.40E-16
7526,0.999998
7390,0.999992
2054,0.998436
6591,1
11042,5.01E-14
3695,1.08E-09
814,1
308,2.00E-11
9562,3.16E-13
4349,0.999963
2962,1.72E-10
4635,1
7354,8.13E-21
5843,1
5344,0.999985
2621,1.57E-10
9453,1
12429,0.179454
1900,4.62E-08
4645,5.37E-11
10269,0.76046
2050,1
8016,0.58083
6802,1
3042,1.80E-13
9283,8.83E-10
2233,4.62E-13
9711,3.80E-15
4706,3.96E-13
4722,1.16E-06
7063,1.79E-06
5700,1
4298,1.16E-10
11599,1.20E-08
5053,5.54E-09
8637,1
6877,3.57E-10
2042,1
1911,0.00578972
6530,0.999883
2503,0.000202923
2235,1.93E-14
3268,1.73E-08
3874,1
1989,1
4338,0.999966
8530,1.04E-07
10262,0.998265
4326,1.09E-05
352,0.999998
8757,2.69E-11
1571,0.143042
1147,1
6585,1
11272,1
3993,6.40E-08
7286,2.29E-06
1291,1.90E-05
4735,0.00317436
6953,1
11952,1
4502,1
6622,0.999995
6837,0.00667797
11864,0.00107888
5561,0.999895
3187,1
10919,1
8549,0.0146121
12457,9.69E-07
226,0.999999
11853,4.34E-12
8918,0.973714
9526,0.999972
1489,3.50E-07
8978,4.71E-07
12367,0.992587
8741,3.04E-10
179,0.431946
2351,0.993696
2191,1.98E-11
9143,1
7691,0.994541
8870,1
12320,1
4308,7.93E-08
10761,0.0817545
5182,3.08E-12
8351,8.70E-11
9579,0.000129067
10333,3.39E-08
5068,0.999971
2190,1.37E-10
794,0.999172
4009,0.995148
11825,0.999993
5129,0.125657
6723,8.19E-17
2049,1.99E-09
5393,0.999814
5303,7.36E-09
7886,3.59E-08
7947,1
6081,5.56E-05
10094,1
8710,7.05E-14
12185,0.968399
6243,7.83E-08
11081,0.998954
12142,3.34E-12
4426,0.994034
9916,0.999971
1546,0.999966
8120,0.00106981
7119,1
11741,0.486743
3216,0.999999
2063,0.892474
8378,0.999963
2345,0.999993
8461,0.999555
5598,5.28E-13
1497,1
5427,1
2572,0.00536789
9426,1
1556,3.86E-05
558,1
336,3.51E-08
5766,0.931778
10967,1.30E-05
9771,0.883842
10275,0.999998
7989,0.999828
9182,8.44E-05
2216,1
1013,3.80E-13
6824,1
3135,7.21E-16
9838,1.24E-06
8898,1
5525,4.28E-13
4290,1
3851,0.00741363
8346,0.998053
3644,3.59E-09
77,0.999949
12117,0.999845
5967,1.18E-12
11408,1
6279,0.994698
2593,0.0470694
8694,1
4174,0.999992
9324,3.97E-07
6725,0.999677
9640,4.88E-09
6077,0.000375385
3986,0.999789
11990,1
5854,0.00395275
762,7.47E-08
6237,1
9926,1
3142,4.70E-05
6391,0.999255
10528,6.15E-11
365,1
9758,1
2135,1
1169,0.989027
8317,0.00148605
6154,1
1068,0.999994
801,6.69E-10
10868,0.00474883
3166,0.999999
8246,0.998089
8012,0.000469809
5620,1
8560,0.964297
4650,0.999997
4937,0.999999
9529,4.66E-05
1269,0.999991
7259,1
4363,1.19E-05
8781,1.71E-10
8370,0.000934666
3185,0.0274101
10815,0.679214
2443,1.18E-15
9043,1.48E-07
4085,0.0490064
5722,0.000288406
5060,1
5788,1.33E-06
10802,3.45E-13
3602,1.36E-11
6526,1
11119,1.68E-08
4810,4.50E-12
12131,1
11820,0.0188606
1434,1
119,1
12408,2.66E-11
3032,1
9299,0.000670018
1717,0.986532
791,1
7738,1
3446,0.999998
10209,1
307,0.999915
12140,2.99E-06
5877,0.90037
7367,1
11809,1
825,1.53E-10
8258,0.841673
7469,1
5540,7.91E-09
7118,0.000337684
2753,1.38E-05
11100,0.999998
7244,4.92E-10
10344,0.990919
140,1.30E-08
4138,0.99997
662,1.13E-12
2505,1
6615,0.999993
1589,3.82E-06
8041,7.22E-11
5574,1
4681,1.21E-15
584,0.015683
8295,8.15E-13
7068,1
1372,1
6487,8.37E-07
11721,3.08E-15
3298,1
4745,0.999657
5416,0.000343449
10338,0.209486
5148,0.999276
5813,0.992581
4034,4.49E-12
1690,1
6448,0.999384
5650,0.999965
12469,1.84E-13
1613,1.32E-16
165,1.12E-07
10117,2.58E-07
1735,0.390417
3095,1
7896,0.999999
1831,0.999998
4990,2.16E-12
10762,6.63E-06
6403,9.44E-11
11562,1
2674,4.19E-07
12250,5.05E-10
2110,1
6378,3.21E-06
4794,0.999995
3024,1
12170,1
2389,1
7120,1
10247,1
2562,1
11939,0.0296759
12236,2.24E-05
8402,1.46E-06
760,1
6624,7.21E-06
5678,2.51E-21
8086,1
4246,0.999969
9346,0.999999
1966,1
6401,4.69E-05
6187,0.999999
11784,0.0132781
3462,1.15E-10
7456,1.21E-15
3910,0.999861
10445,1
2349,7.28E-16
2219,1.69E-06
643,1
5346,0.872303
2303,1.14E-07
6649,1
10116,1
6714,2.41E-10
6139,0.999975
4518,0.999989
843,9.62E-05
6937,0.0198126
2838,7.38E-13
7439,1
11240,9.94E-05
2985,0.0362916
2329,1.05E-14
868,0.000674013
5092,0.999999
2455,1.64E-06
6774,1
11994,3.79E-06
9787,2.77E-09
10763,1.31E-10
4639,6.02E-05
11747,2.03E-16
2060,1
8432,2.85E-17
2744,1
6868,0.999991
12305,0.997782
8280,1
1685,0.995554
1260,1.25E-13
5011,0.998121
12045,0.000705908
6037,1.64E-11
7377,7.27E-11
6952,1
11310,1
9661,1
6892,0.960001
5198,0.999995
1727,1
2912,1
10568,0.996318
2373,1
12038,1
4025,1
2943,4.17E-06
5461,4.44E-09
10955,7.66E-15
9455,1.83E-08
8563,7.74E-10
7138,0.999999
11209,7.77E-11
9191,0.99833
10566,1
11702,5.53E-16
9700,0.0171583
1730,1
9754,8.23E-13
10221,0.999582
3578,1.02E-11
1734,0.000160855
7318,2.45E-05
11032,9.30E-08
6307,0.999633
10615,3.77E-12
11631,0.00433316
750,1
8610,1
11858,1.77E-12
6387,0.998002
7635,0.00045399
10019,6.57E-15
11331,1
2850,4.48E-17
8193,1
8795,0.0846922
4585,9.58E-06
582,1
2489,0.999895
12138,1.94E-15
2895,1
11885,5.81E-18
1128,4.37E-09
6634,0.020631
6945,0.0134745
5609,4.14E-08
1504,0.979647
6621,1
1371,0.480453
12067,1.43E-06
12421,0.999913
6142,1
9687,1
1710,2.56E-23
5923,0.567946
12384,1.16E-07
9842,0.000878379
4416,1
6500,0.999739
2409,1
772,0.93237
8707,0.999746
7674,1
5844,2.27E-10
3556,4.74E-12
1267,0.958776
6435,1
4604,1.05E-13
1351,0.999999
10682,0.000484885
2535,2.33E-07
7843,0.999136
4989,0.999793
2181,0.126365
1448,0.00330743
9942,1.83E-09
10647,0.00438846
11366,1
8847,0.995764
5070,1
3660,0.00744558
11436,0.489525
2372,0.999939
9623,8.86E-11
1318,1
6475,0.0130162
2888,0.00248861
1132,8.43E-08
10537,1
291,1.02E-11
3001,1
6717,2.88E-13
7076,1
4300,1
12493,1
4420,0.997563
9676,6.86E-13
1403,7.04E-07
11158,7.21E-06
7585,1
822,2.90E-07
8603,1
9394,1
5791,3.14E-17
1353,1
740,7.10E-05
8220,0.0102358
2823,5.49E-16
1385,1
10965,2.20E-10
5089,0.999997
9486,1.09E-11
7599,1
752,1
6689,9.48E-11
3846,0.372744
6733,0.891068
123,4.82E-10
7711,1
7708,7.54E-05
4271,4.03E-13
8826,2.92E-07
9205,8.39E-14
1761,1
11881,0.992852
7946,1
7034,0.0929704
10184,3.47E-18
3819,0.979682
547,1
4671,1
3483,1.42E-10
3838,0.189458
8063,1.76E-07
4891,0.34642
354,0.999768
8667,0.00460506
11284,1
6818,0.999954
4495,1.14E-10
4317,1
2076,5.26E-09
2642,0.999988
4048,3.62E-15
4545,1.19E-06
7353,0.999999
5580,1
11324,5.58E-06
9053,9.95E-07
10369,5.16E-05
7090,0.512046
6340,1
1792,2.76E-09
3354,1
6922,3.67E-05
5670,0.999997
8859,2.34E-11
9249,1
4045,1.82E-07
11633,3.83E-05
3243,0.989724
4184,1.69E-08
9962,0.995884
9895,1
2462,1
3105,0.985612
8964,1
175,1
9215,2.34E-16
255,0.130792
1679,3.03E-07
7798,1
5796,0.996678
8821,1
10441,3.81E-06
8924,1
5241,0.999999
6793,0.614062
2956,1
7930,0.82615
11846,1
4613,8.75E-06
5974,2.13E-07
7961,0.155805
8260,1
9014,3.72E-05
3168,1.78E-09
138,0.660324
8819,1
12346,1.13E-07
11627,1
3391,1
9334,1
8268,2.71E-06
3519,0.999999
257,0.998661
7468,1
337,1
1785,2.54E-05
7250,1.05E-12
11169,0.999972
11714,0.698359
5215,1
5515,1
10433,0.999985
12255,1.58E-05
7752,1
12316,1
9473,1
10225,0.0218467
9165,1
9068,0.513222
1391,2.72E-05
7386,1.03E-12
8022,3.38E-10
4475,1.40E-15
10555,1.10E-13
2771,1
9741,8.95E-09
1182,1
7906,1
12388,0.0242324
1165,0.92603
12347,0.000969756
10638,2.88E-12
8250,0.00473922
8963,3.97E-05
5353,3.86E-15
2132,2.94E-14
6630,0.999479
7710,0.585138
695,1
5694,1
2230,0.988464
4295,1
10979,1
9253,1
9544,0.99946
47,3.73E-10
11912,0.999998
10310,0.00818109
4543,0.99996
8734,1.95E-11
8845,5.13E-13
10769,1
1698,1.20E-12
7064,1.21E-06
9973,0.999861
7575,2.49E-06
12335,3.19E-05
5979,0.999842
10661,1
6446,1
3622,1.53E-09
2010,1
972,0.981585
10590,2.54E-13
11558,0.314475
10106,3.58E-07
10244,1
4490,0.0710999
1862,1.20E-14
5933,1.65E-08
5188,1
2105,1.69E-08
2683,1
12126,0.999771
2999,7.01E-14
10637,0.00414416
4839,1.07E-11
7008,0.999827
840,3.05E-06
3431,0.0430779
3334,1
7653,0.999984
4569,3.12E-08
9881,1.47E-05
11897,1
4715,1
2695,0.999999
7058,2.99E-12
139,0.0361612
11751,3.80E-11
9989,1
514,1.16E-07
6501,5.61E-06
345,0.650424
8036,3.39E-10
7262,3.61E-09
7123,0.999774
12128,4.91E-17
10564,1
10701,0.999993
8156,2.28E-06
6022,0.998852
4159,3.17E-10
7328,0.976605
3823,0.979709
5900,3.18E-18
2908,0.000844786
8326,1
1458,0.223494
8593,9.81E-15
7701,1
3599,3.33E-05
5342,2.64E-10
7740,6.67E-08
6527,0.999708
9046,4.36E-15
1680,1.01E-06
8112,0.00379477
1682,1
3252,0.999059
3956,0.999311
7290,0.000758601
6936,1
9655,1
9731,1
8576,2.62E-14
754,1.87E-10
11842,4.79E-06
6964,0.99979
9752,2.75E-09
4598,0.990056
6823,0.999929
12489,0.998331
12245,0.259553
11355,6.05E-13
7152,1.88E-06
7840,0.996377
1259,2.03E-16
6862,1
8703,0.999969
9160,2.82E-14
2889,1
605,4.98E-13
10875,1
12414,0.860233
7531,1
5433,1
6653,0.999997
1392,1.14E-08
11224,1
11598,0.999985
1476,0.999986
12071,0.232507
9481,0.999997
3133,0.999999
4717,1
6935,7.58E-18
10127,1
5682,9.90E-08
9796,4.33E-05
3513,9.30E-15
1210,1
7126,2.46E-10
10530,9.90E-14
6539,1
11432,4.51E-15
8475,2.28E-10
8528,1
1509,1
3532,0.999914
60,7.39E-08
4417,1
4037,1.28E-08
9239,9.12E-05
7647,1
11195,0.999452
7504,1
1541,1
2514,0.999996
2258,0.999881
10489,6.18E-10
3833,1
4825,0.997588
1899,1.93E-05
8592,0.996183
3597,1.31E-20
930,1
4278,7.38E-18
7913,1
5498,1.94E-10
4392,5.82E-15
11000,0.000715667
2014,0.00026258
9500,1
4594,1
6757,1
218,1.08E-14
2777,0.999995
3226,1
4851,5.28E-07
12386,1
9110,0.000319521
9032,4.27E-19
10622,0.107274
6901,1
4744,0.999966
11054,1
8676,0.994319
9597,0.000296713
7314,1
11500,3.77E-05
6981,2.75E-16
12368,4.63E-12
2530,0.000941541
3314,1
4567,1
8109,1.08E-08
11107,0.999999
5557,6.62E-07
6497,0.0805599
9121,2.83E-11
4150,7.15E-11
386,8.17E-13
6766,0.0588502
5643,2.15E-12
6505,0.00133657
3273,1
9951,2.98E-12
8815,1
12029,4.35E-13
3950,1
8204,7.94E-12
5243,1
12088,0.999493
4066,0.6201
10994,0.99993
7014,9.54E-09
8467,1
2061,0.999993
1795,1.52E-10
1656,0.000394945
364,9.35E-14
9047,1.89E-05
8046,4.13E-09
4720,0.999978
7898,0.999988
8539,1
3888,2.72E-13
3464,1
10886,3.12E-19
7070,3.03E-10
8430,1
1903,1
2161,1.99E-15
11394,1
7807,1
3911,0.000123632
5302,0.999996
12365,1
6115,2.58E-11
6205,3.19E-05
11038,2.05E-14
411,1
1284,1
10078,1
10846,0.00122876
12491,0.999996
6183,1
3975,0.885518
114,2.34E-12
3364,1
1419,2.02E-06
8626,0.999253
10423,4.72E-17
4890,1
4422,1
9811,2.60E-14
8151,1.88E-06
8366,7.57E-05
1904,0.999932
784,0.999916
2779,2.39E-13
6703,0.999978
9410,1
9782,4.73E-07
10720,0.999998
6590,1
3813,0.999987
5810,0.128233
11762,0.999999
10787,0.999205
7601,1
5313,0.215139
8835,1
5478,1
1350,0.999597
4077,1
5230,0.000122383
2936,0.99999
6529,0.998552
4148,4.72E-07
674,4.50E-09
9282,1
11083,1
8304,1
3949,1
3457,1.88E-07
980,1
7013,0.999999
1552,4.29E-11
4884,4.68E-10
4679,1
5858,1
6009,3.83E-05
2518,1
4397,1
5424,5.30E-11
1109,0.000143525
4809,5.02E-13
2264,0.00151142
5550,0.999997
12124,2.52E-13
10062,1.13E-11
12361,0.996804
9535,0.999999
8273,2.42E-14
7615,1
2019,2.41E-16
7179,1
11839,1
2289,6.41E-10
3360,6.18E-05
1942,2.91E-15
11696,1
6212,1.30E-07
730,1
4099,1
10957,1
6581,7.75E-16
10577,7.25E-11
1337,1.14E-13
4015,3.37E-15
9343,1
10522,0.99992
2039,0.0112989
1188,1
8665,5.57E-09
3583,1.54E-18
4182,9.87E-06
10430,0.000790627
6095,4.65E-07
4808,0.999997
2998,1
5001,3.74E-06
4913,1
889,5.53E-20
2434,0.00128844
3551,4.13E-15
1044,1
9794,1.45E-20
136,1.38E-06
7828,1
1278,3.02E-08
1940,0.999903
2228,1
12364,1
6663,1
10440,6.73E-09
3430,1
8686,0.354724
82,4.07E-10
11300,1
5782,1
11462,0.0817394
210,2.08E-16
167,1
10452,0.0203912
2569,1
5921,6.33E-08
4886,2.17E-18
7981,1
7481,9.83E-09
12416,0.996876
4847,0.999998
9960,0.995579
6882,2.70E-10
8763,0.0208425
9315,0.999795
12145,1
10305,1
11165,0.999999
606,0.000245048
4673,0.131754
10487,1
5652,5.08E-14
770,0.999809
2629,0.999849
5711,0.759068
7987,8.34E-22
3175,0.00172056
2157,1
7005,9.41E-11
4705,0.000420762
1796,6.23E-06
7957,0.999986
7673,2.73E-08
9208,0.72812
12051,0.999985
6226,0.999699
9564,0.000644817
11015,1
1233,6.76E-18
9584,1
2725,8.88E-09
8853,2.58E-05
1958,4.87E-13
1485,1.46E-06
5394,1
6898,0.267778
12093,9.65E-10
10599,1
3719,1
7301,9.34E-11
12013,0.999972
12447,0.999371
6845,0.324305
3233,1.70E-05
6399,1
4769,1.02E-12
7543,0.999844
12376,1
11162,6.80E-14
183,3.79E-08
247,1
4491,0.999998
338,3.61E-14
6449,1
7881,1
8195,0.00501391
4943,6.23E-15
7053,0.999889
4852,0.999944
10712,1
9599,1
3873,1.50E-15
4305,0.243696
3011,0.999997
2162,8.93E-12
328,1
11716,1
10060,0.999999
7521,0.932938
4497,5.87E-08
2261,1
4236,0.000325249
10293,1
7,3.76E-19
5929,0.999997
1517,1.30E-06
11221,1.37E-06
577,2.70E-08
5662,1
6456,5.25E-09
10326,0.999905
6541,0.00028025
10540,1
1422,2.94E-08
10264,9.83E-07
10861,0.999982
3489,1.59E-06
3010,0.0164038
5622,1.36E-19
9991,0.999994
8959,0.997395
10212,2.53E-11
4382,0.099851
3181,1
573,0.0486837
3735,0.905507
3933,1
7331,0.000123856
5273,0.995422
7970,8.64E-19
9337,3.19E-12
11433,2.58E-05
2032,1.60E-09
2249,0.7829
1631,2.06E-06
10399,1
8271,1
5551,1
4226,1.65E-05
12348,1
8477,8.66E-15
9016,0.125195
2750,1.88E-10
4347,1
7650,0.000316973
11512,0.999854
5336,0.99402
2637,1.37E-09
4129,0.991521
4799,1
5590,1
11958,0.995829
3804,9.52E-08
6827,0.999985
3297,7.65E-08
4101,4.74E-09
2611,2.34E-08
8320,5.97E-10
10299,0.0287311
357,5.11E-11
1302,0.000631074
8476,1
8719,1
11105,0.620135
8575,2.38E-09
12233,0.996222
8099,3.65E-10
8935,1
5314,1
6136,4.23E-05
966,0.998446
4069,1
2955,1.33E-05
2586,1.36E-13
9216,1.37E-10
4058,6.09E-05
3517,0.000189485
7241,2.95E-11
4151,8.12E-10
943,0.608631
10850,2.27E-14
8874,0.000802539
1482,0.928058
734,1.86E-07
4229,1
7864,1
916,0.999959
6347,0.0893013
5270,2.45E-11
10169,1
309,1.61E-12
11550,1
9615,0.999587
1389,0.999999
11679,4.58E-05
12121,3.77E-11
3650,1
12289,0.99491
3613,0.853826
4865,1
3730,2.45E-09
2144,2.93E-10
5131,1.92E-11
7848,0.999999
2334,0.999999
6973,3.05E-09
9512,8.14E-08
627,3.45E-12
5996,8.74E-10
3414,1
4005,6.27E-06
8287,0.00615442
1894,1.22E-09
6177,1
2837,2.15E-13
839,0.999997
6493,1
8071,1.96E-10
2666,1.63E-06
12189,0.988509
5384,6.78E-09
8866,7.55E-10
11002,1
5884,0.999893
10999,2.10E-09
5027,5.71E-09
4995,1.78E-07
8660,1.99E-07
7105,0.536858
3074,1
10643,2.61E-17
12317,3.49E-09
11525,2.25E-09
278,9.51E-08
2182,0.999999
6977,3.57E-08
5359,3.63E-05
9859,0.996336
3238,1
5780,0.999962
9407,0.988801
2460,1.83E-07
8185,0.999999
9492,7.39E-07
11334,0.86667
4730,0.999972
5238,0.999089
4249,1.05E-06
1070,1
8614,3.69E-06
2762,4.82E-11
1220,4.65E-13
2975,0.989618
6275,8.71E-18
7084,6.41E-14
11857,1.27E-08
969,1
5149,3.59E-06
9656,7.19E-06
6834,1
5161,7.56E-13
6101,0.00034319
6697,7.40E-06
5701,1
11314,0.999998
1428,0.999997
3704,1.86E-14
10664,1.87E-09
7789,1
3562,1
11592,1.83E-16
12095,0.998556
8206,0.297842
1258,2.09E-10
4375,1
420,1
5925,0.999874
4117,0.000378377
8492,1.03E-08
11035,0.963203
7282,0.000504378
3381,0.00428891
8006,1.12E-14
2774,1
6096,6.06E-07
1048,1
4,1
4888,0.00282602
4019,2.13E-07
12137,2.00E-09
5875,0.0155078
635,0.751964
6884,0.000149287
7193,1.89E-05
6947,0.999462
10834,0.565102
827,1.05E-14
4609,3.21E-08
5945,2.14E-05
6618,4.36E-14
5822,0.87947
8722,1
2598,1
10035,0.0452353
4087,0.000766515
10048,1
9981,4.37E-07
6596,1
8661,0.99918
1847,2.42E-11
7201,3.26E-12
12226,1
7237,0.999985
5772,1
401,1
4120,4.04E-11
492,3.99E-05
9241,1
10656,1
3450,0.000236273
9350,0.999994
3747,0.00342952
11095,0.999133
1288,7.58E-08
3773,0.0387309
9746,0.000404399
5082,3.10E-05
6533,0.00018934
10114,1.58E-05
1897,4.24E-10
12156,0.999982
9671,1
7544,1
3955,0.999979
3544,0.999944
10426,6.47E-06
1513,0.00040559
5653,1
9753,6.39E-09
891,0.999195
808,0.127597
8912,6.21E-21
9693,3.96E-09
3840,1.18E-08
2153,0.000502536
6128,1
11255,0.981108
423,1
9375,1
5328,1
6665,1
7800,1
3442,0.999954
8365,1.07E-06
4234,0.979056
5756,0.999138
5067,1
8883,1
2394,1.05E-12
5774,6.05E-07
8137,0.955947
4207,0.2326
9659,1
9044,0.999999
529,1.16E-15
